year,Month,date,Sick,Injured,Dead,Conjunctivitis,Cystitis,Wasted,Vehicle Hit,Fall
2019,10,201910,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2019,10,201910,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2019,10,201910,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2019,10,201910,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,10,201910,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2019,10,201910,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2019,10,201910,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2019,10,201910,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,10,201910,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
2019,10,201910,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2019,10,201910,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2019,10,201910,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2019,10,201910,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
2019,10,201910,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2019,10,201910,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2019,10,201910,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2019,10,201910,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2019,10,201910,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
2019,10,201910,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,10,201910,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,10,201910,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,10,201910,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,10,201910,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2019,10,201910,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,10,201910,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,10,201910,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,10,201910,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2019,10,201910,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2019,10,201910,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
2019,10,201910,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,10,201910,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
2019,10,201910,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,10,201910,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,10,201910,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
2019,10,201910,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2019,10,201910,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,10,201910,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2019,10,201910,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,10,201910,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2019,10,201910,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,10,201910,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2019,10,201910,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2019,10,201910,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2019,10,201910,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,10,201910,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
2019,10,201910,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2019,10,201910,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
2019,10,201910,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2019,10,201910,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2019,10,201910,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2019,10,201910,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,10,201910,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2019,10,201910,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2019,10,201910,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,10,201910,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2019,10,201910,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
2019,10,201910,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
2019,10,201910,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2019,10,201910,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,10,201910,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,10,201910,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,10,201910,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
2019,10,201910,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,10,201910,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2019,10,201910,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2019,10,201910,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,10,201910,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
2019,10,201910,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2019,10,201910,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,10,201910,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,10,201910,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2019,10,201910,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,10,201910,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
2019,10,201910,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,10,201910,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2019,10,201910,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2019,10,201910,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2019,10,201910,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2019,10,201910,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
2019,10,201910,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,10,201910,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2019,10,201910,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2019,10,201910,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2019,10,201910,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2019,10,201910,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2019,10,201910,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
2019,10,201910,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,10,201910,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,10,201910,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
2019,10,201910,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2019,10,201910,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2019,10,201910,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
2019,10,201910,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,10,201910,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2019,10,201910,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
2019,10,201910,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2019,10,201910,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2019,10,201910,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,10,201910,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2019,10,201910,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,10,201910,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
2019,10,201910,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2019,10,201910,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2019,10,201910,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2019,10,201910,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2019,10,201910,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2019,10,201910,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2019,10,201910,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2019,10,201910,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,10,201910,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
2019,10,201910,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2019,10,201910,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2019,10,201910,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2019,10,201910,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,10,201910,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2019,10,201910,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,10,201910,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2019,10,201910,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,10,201910,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2019,10,201910,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2019,10,201910,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,10,201910,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,10,201910,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,10,201910,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,10,201910,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2019,10,201910,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
2019,10,201910,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
2019,10,201910,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2019,10,201910,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
2019,10,201910,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2019,11,201911,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2019,11,201911,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,11,201911,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,11,201911,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2019,11,201911,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
2019,11,201911,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2019,11,201911,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2019,11,201911,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2019,11,201911,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
2019,11,201911,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,11,201911,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,11,201911,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,11,201911,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,11,201911,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2019,11,201911,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
2019,11,201911,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2019,11,201911,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2019,11,201911,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,11,201911,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2019,11,201911,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,11,201911,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2019,11,201911,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2019,11,201911,,,,,,,,
2019,11,201911,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2019,11,201911,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
2019,11,201911,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,11,201911,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
2019,11,201911,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2019,11,201911,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2019,11,201911,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,11,201911,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2019,11,201911,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2019,11,201911,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2019,11,201911,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,11,201911,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
2019,11,201911,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2019,11,201911,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2019,11,201911,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
2019,11,201911,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2019,11,201911,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,11,201911,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2019,11,201911,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,11,201911,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2019,11,201911,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,11,201911,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
2019,11,201911,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2019,11,201911,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2019,11,201911,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,11,201911,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2019,11,201911,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2019,11,201911,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,11,201911,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,11,201911,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,11,201911,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
2019,11,201911,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,11,201911,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2019,11,201911,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,11,201911,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2019,11,201911,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
2019,11,201911,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2019,11,201911,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,11,201911,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
2019,11,201911,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,11,201911,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,11,201911,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2019,11,201911,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2019,11,201911,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2019,11,201911,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2019,11,201911,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2019,11,201911,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,11,201911,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
2019,11,201911,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2019,11,201911,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2019,11,201911,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2019,11,201911,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,11,201911,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2019,11,201911,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2019,11,201911,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019,11,201911,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
